cluster_id,n,predicados_top,ejemplos,tipo_label
reltype:330,3,"[[""beneficiar sin"", 3]]","[""Contraloría: funcionarios de Provías favorecieron indebidamente a empresa constructora\nFuncionarios del Proyecto Especial de Infraestructura de Transporte Nacional (Provías Nacional) beneficiaron, sin justificación técnica o legal, a la empresa encargada del mejoramiento y conservación del corredor vial Cañete-Lunahuaná-Yauyos-Chupaca-Huancayo-Pampas (343 kilómetros),reconociéndole un pago de 30 millones 845,034 soles, informó hoy la Contraloría General."", ""Funcionarios del Proyecto Especial de Infraestructura de Transporte Nacional (Provías Nacional) beneficiaron, sin justificación técnica o legal, a la empresa encargada del mejoramiento y conservación del corredor vial Cañete-Lunahuaná-Yauyos-Chupaca-Huancayo-Pampas (343 kilómetros),reconociéndole un pago de 30 millones 845,034 soles, informó hoy la Contraloría General.""]",
reltype:331,3,"[[""blindar"", 2], [""blindar yo contra"", 1]]","[""Un policía muerto y otro herido deja atropello de un coche\nUn policía murió y otro resultó herido este viernes después de que un vehículo los embistiera en uno de los accesos al perímetro vallado del Capitolio de Estados Unidos, que fue blindado y está bajo alerta máxima, tres meses después de la violenta toma perpetrada por seguidores del expresidente Donald Trump."", ""Un policía murió y otro resultó herido este viernes después de que un vehículo los embistiera en uno de los accesos al perímetro vallado del Capitolio de Estados Unidos, que fue blindado y está bajo alerta máxima, tres meses después de la violenta toma perpetrada por seguidores del expresidente Donald Trump."", ""Refirió que en esa zona solo hay tres puntos de control y por es “entran extranjeros con récords criminales, y no podemos blindarnos contra ellos”: En ese punto, la propuesta de gobierno de De Soto comprende un mejor control, evitando el ingreso de personas con antecedentes criminales e impidiendo el retorno de quienes calificó como “maleantes”.""]",
reltype:332,3,"[[""concurrar a"", 2], [""disputar durante"", 1]]","[""Empresa autorizada a continuar laborando.- Si los trabajadores pertenecen a una empresa autorizada a seguir laborando durante la emergencia, el Jueves y el Viernes Santo no concurren a su centro de trabajo, percibiendo sus remuneraciones por los días feriados."", ""A los comicios concurren los dos primeros candidatos de la primera vuelta: el correísta Andrés Arauz, que obtuvo el 32.72 % de los votos, y el centroderechista Guillermo Lasso, con 19.74 %, en una cuasirréplica ideológica de las elecciones de 2017 entre Moreno y Lasso."", ""Durante la práctica, realizada en la sede de la Villa Deportiva Nacional (Videna) en medio de estrictos protocolos sanitarios, los jugadores disputaron un partido de práctica contra los integrantes de la sub'20 convocados para acompañar este primer ciclo de trabajo.""]",
reltype:333,3,"[[""contravenir"", 3]]","[""Los hechos contravienen el artículo 9° de la Ley General del Sistema Nacional de Tesorería, Ley n 28693 que hace mención a los responsables de la administración de los fondos públicos.""]",
reltype:334,3,"[[""desinfectar"", 2], [""desinfectar por"", 1]]","[""Pueblo Libre: desinfectan parques y mercados para reducir riesgo de contagio de covid-19\nDiez parques de Pueblo Libre que están catalogados por EsSalud de focos de contagio del covid-19 fueron desinfectados dentro del programa que realiza el municipio y que incluye también los mercados."", ""Diez parques de Pueblo Libre que están catalogados por EsSalud de focos de contagio del covid-19 fueron desinfectados dentro del programa que realiza el municipio y que incluye también los mercados."", ""Paraderos de avenida Javier Prado fueron desinfectados por municipalidad de Lima\nA fin de combatir la propagación del nuevo coronavirus en la capital, la Municipalidad Metropolitana de Lima, a través de Emape, realizó la limpieza, lavado y desinfección de 12 paraderos ubicados en la avenida Javier Prado Este.""]",
reltype:335,3,"[[""diversificar sobre"", 3]]","[""“Podemos diversificar nuestra economía sobre la base de nuestra biodiversidad”, manifiesta Arana.""]",
reltype:336,3,"[[""estabilizar para"", 3]]","[""Lea también: Gobierno dicta medidas para estabilizar precios del diesel de uso vehícular Por su parte, el Instituto Nacional de Defensa Civil (Indeci) reportó que la persona fallecida fue identificada como Wilder Freddy Vargas Callupe de 34 años, y los heridos son: Grecia Guadalupe Díaz Vargas(25), Edwin Jhony Terrones Cubas(33) y Gilber Abilio Quispe Aiquipa(41).""]",
reltype:337,3,"[[""filtrar"", 3]]","[""Luego filtró una grabación en la que supuestamente mantenía una tensa discusión con el jefe de las Fuerzas Armadas , general Youssef Huneiti, que lo conminaba a quedarse en casa, sin intervenir en redes sociales.""]",
reltype:338,3,"[[""firmar segun"", 3]]","[""El gobierno de México ha firmado convenios por 1,659 millones de dólares con distintos laboratorios para comprar hasta 200 millones de dosis que permitirán inmunizar, gratuitamente, hasta a 116 millones de mexicanos entre 2020 y 2021, según la Secretaría de Hacienda.""]",
reltype:339,3,"[[""grar con"", 3]]","[""Peruano Alfredo Santino graba con productor de Maluma y The Weeknd en Colombia\nLuego del éxito de la canción “Muriendo por ti”, que le sumaron más de 1 millón de vistas en YouTube y otras más en plataformas digitales, el cantante trujillano Alfredo Santino viajó a Colombia para grabar con Ily Wonder, reputado productor que recientemente logró un gran éxito al realizar el remix del hit “Hawai”, que reunió a Maluma con la megaestrella The Weeknd.""]",
reltype:340,3,"[[""indultacer a"", 2], [""indultacer en"", 1]]","[""Precisamente, Keiko Fujimori anunció anoche que, si es electa presidenta de la República, indultaría a su padre."", ""El candidato presidencial del Partido Morado, Julio Guzmán, dijo que en un eventual gobierno suyo, no indultará al encarcelado expresidente Alberto Fujimori.""]",
reltype:341,3,"[[""mandar"", 2], [""mandar al"", 1]]","[""Lee también Sonda \""Esperanza\"" manda su primera imagen de Marte Este ingeniero peruano también es CEO de Juzto , una plataforma web que promueve la distribución de super alimentos o también llamados superfoods de pequeños agricultores y productores de todo el Perú."", ""Cuando detecta una alerta le manda un mensaje al doctor o sugiere que vayas a un centro de salud,” detalla.""]",
reltype:342,3,"[[""migrar a"", 2], [""emigrar a"", 1]]","[""Alemania facilita el acceso a su nacionalidad a descendientes de víctimas del Tercer Reich\nEl gobierno alemán aprobó este miércoles un proyecto de ley cuyo objetivo es facilitar obtener la ciudadanía alemana a los descendientes de víctimas del nazismo que tuvieron que emigrar a causa de las persecuciones durante el Tercer Reich."", ""El 60 % de las mypes formales migrarán a canales digitales de venta\nDebido a la coyuntura que atraviesa nuestro país, muchas micro y pequeñas empresas (pymes) han visto como oportunidad de crecimiento el incursionar en la venta online o adherirse de manera exclusiva a un marketplace; esta realidad ha hecho que, para el 2021, se estime que el 60 % de las mype migre a canales digitales."", ""“Una de las propuestas más relevantes es migrar a un sistema de protección social financiado vía impuestos para que todos estemos protegidos, independientemente de la condición económica y laboral”, dijo.""]",
reltype:343,3,"[[""normalizar el durante"", 1], [""se normalizar para"", 1], [""se normalizar tras"", 1]]","[""Finalmente, la venta de vehículos nuevos podría ser acotada por factores de oferta, como una menor disponibilidad temporal de unidades para la venta, ante los problemas generados en la cadena de producción global de las grandes automotrices por el Covid-19-, lo que podría normalizarse durante el primer trimestre del 2021."", ""Para Samuel Rotta, director ejecutivo de Proética, capítulo peruano de Transparency International, en materia de corrupción se han normalizado muchas conductas ciudadanas, entre ellas que las personas tomen ventaja para acceder a un servicio público o que busquen a un conocido o pariente para tener éxito en un trámite o pagar un soborno para lograrlo."", ""Se normalizó ingreso de alimentos a Lima tras reapertura de carreteras\nEl Gran Mercado Mayorista de Lima (GMML), de la Municipalidad Metropolitana de Lima, garantiza el normal abastecimiento de alimentos que demanda la ciudadanía en la capital, tras la apertura de las carreteras que fueron bloqueadas durante cinco días debido al paro de transportistas.""]",
reltype:344,3,"[[""planear"", 2], [""volar para"", 1]]","[""Lee también: Fondecyt financió 108 investigaciones sobre salud en el 2020 Comercialización en América Latina Luego de atender la emergencia nacional, la empresa peruana también planea exportar el kit de diagnóstico de covid-19 después del interés que generó el kit CavBio en países de América Latina durante el año pasado."", ""Inversión por regiones En el marco del Día Mundial del Agua, el MVCS informó que otras regiones donde el MVCS planea invertir este año en agua y saneamiento son Loreto (102 millones de soles), Arequipa (57 millones de soles), Cajamarca (48 millones de soles), Cusco (37 millones de soles) y San Martín (32 millones de soles)."", ""La decisión final del cambio de sede se ha producido después de que el gobierno español confirmara al club rojiblanco que el Chelsea no recibirá la autorización para volar desde Londres a Madrid debido a la extensión al 2 de marzo de las restricciones aéreas contra las nuevas cepas del coronavirus.""]",
reltype:345,3,"[[""popularizar desde"", 3]]","[""Desde la campaña para la presidencia, popularizó la frase \""Devuelvan lo robado\"", dirigida a los políticos, y vociferada desde entonces por sus seguidores ante militantes de la Alianza Republicana Nacionalista (Arena, derecha), que gobernó de 1989 a 2009.""]",
reltype:346,3,"[[""presupuestar"", 2], [""presupuesto"", 1]]","[""El gobernador Manuel Llempén Coronel informó que en total su gestión presupuestó S/ 145 millones 263,262, de los cuales el 46.9% (S/ 65 millones 564,226) fueron recursos obtenidos de las modificaciones presupuestarias, mientras que el 53.1% (S/ 74 millones 175, 926) corresponden a transferencias del Gobierno Central."", ""El Gobierno Regional de Arequipa presupuestó 2 millones 600 mil soles para actividades de prevención y atención de emergencias que podrían presentarse a consecuencia de las precipitaciones pluviales que se registran en la región."", ""Más de S/ 2 millones presupuestó región Arequipa para atender emergencias por lluvias\nEl Gobierno Regional de Arequipa presupuestó 2 millones 600 mil soles para actividades de prevención y atención de emergencias que podrían presentarse a consecuencia de las precipitaciones pluviales que se registran en la región.""]",
reltype:347,3,"[[""protestar por"", 3]]","[""Miembros autoproclamados de esa organización estuvieron entre los manifestantes del 6 de enero, que protestaban por un supuesto fraude en la elección presidencial en la que Trump resultó derrotado por Joe Biden."", ""Ecuador protesta por dichos de Fernández y llama a su embajador en Argentina a consulta\nEcuador llamó a consultas a su embajador en Argentina, Juan José Vásconez, para realizar un \""análisis exhaustivo de las relaciones\"", anunció el miércoles la cancillería ecuatoriana tras una \""enérgica protesta\"" de Quito ante dichos del presidente Alberto Fernández contra su homólogo Lenín Moreno.""]",
reltype:348,3,"[[""registrir"", 3]]","[""En tal sentido, se dispone que la Oficina General de Potencial Humano registre la nueva versión del Plan de Vigilancia, Prevención y Control Covid-19 en el Trabajo, ante el Ministerio de Salud."", ""El objetivo es que las Unidades Ejecutoras de Inversiones a cargo registren la información del avance de sus inversiones de una manera más amigable, permitiendo del mismo modo a las entidades y al MEF realizar un seguimiento más efectivo a la ejecución de las inversiones.""]",
